T2M_MIN,T2M_MAX,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS10M,date,field_id
14.89,27.88,21.84,0.0,29.3,65.85,2.25,2022-07-10,171623003907306
16.14,29.9,24.21,0.06,19.9,73.86,4.46,2022-07-11,171623003907306
19.32,28.13,23.81,0.01,30.14,71.42,4.42,2022-07-12,171623003907306
17.95,29.91,24.08,3.0,25.7,73.03,3.61,2022-07-13,171623003907306
16.55,29.21,23.19,0.43,28.11,68.39,2.46,2022-07-14,171623003907306
18.39,28.25,23.53,5.86,7.29,75.77,3.0,2022-07-15,171623003907306
20.9,32.29,26.61,1.31,19.25,75.13,2.69,2022-07-16,171623003907306
20.07,26.47,23.57,8.58,11.82,89.22,2.86,2022-07-17,171623003907306
19.08,30.29,24.86,0.02,27.4,69.0,2.63,2022-07-18,171623003907306
18.86,30.79,25.0,0.04,28.43,65.17,3.3,2022-07-19,171623003907306
21.52,33.32,26.98,0.33,28.27,68.69,5.27,2022-07-20,171623003907306
18.93,33.88,26.43,0.0,28.91,63.6,3.87,2022-07-21,171623003907306
18.81,33.85,26.2,0.04,26.7,62.92,3.25,2022-07-22,171623003907306
21.83,35.55,28.27,1.71,17.13,67.73,4.73,2022-07-23,171623003907306
20.85,33.01,26.72,4.22,10.72,73.22,5.74,2022-07-24,171623003907306
18.59,26.1,22.68,0.13,18.49,66.46,2.0,2022-07-25,171623003907306
18.09,27.88,22.81,4.1,12.43,77.63,2.06,2022-07-26,171623003907306
21.27,30.01,24.93,2.18,18.41,83.68,4.01,2022-07-27,171623003907306
19.29,31.59,24.58,4.37,22.74,73.91,3.6,2022-07-28,171623003907306
15.75,28.03,21.97,0.01,25.44,61.77,3.47,2022-07-29,171623003907306
16.99,30.22,23.42,0.0,25.3,56.77,1.64,2022-07-30,171623003907306
19.3,31.03,24.54,0.84,24.25,62.36,2.93,2022-07-31,171623003907306
20.83,32.49,26.12,9.2,25.38,75.24,5.12,2022-08-01,171623003907306
21.56,31.0,25.5,15.0,15.25,78.64,3.01,2022-08-02,171623003907306
22.85,32.02,26.46,24.76,16.59,87.1,5.22,2022-08-03,171623003907306
22.69,26.53,24.84,5.84,18.63,93.08,4.65,2022-08-04,171623003907306
22.91,30.23,26.02,0.2,19.0,84.36,3.37,2022-08-05,171623003907306
21.38,32.1,27.08,0.0,24.64,80.41,3.69,2022-08-06,171623003907306
22.44,33.29,27.79,0.52,13.16,77.93,4.37,2022-08-07,171623003907306
21.81,32.85,27.0,9.03,11.12,82.37,4.73,2022-08-08,171623003907306
15.92,28.1,22.62,4.57,18.23,74.65,3.05,2022-08-09,171623003907306
13.7,28.65,21.64,0.01,27.79,59.44,2.7,2022-08-10,171623003907306
15.67,30.02,22.55,1.41,21.79,66.08,3.46,2022-08-11,171623003907306
13.45,26.35,20.8,0.01,18.2,60.25,2.07,2022-08-12,171623003907306
15.53,27.83,21.57,0.3,18.96,61.69,4.08,2022-08-13,171623003907306
18.26,30.56,23.91,1.35,7.01,73.12,4.04,2022-08-14,171623003907306
17.91,28.31,22.6,0.01,17.79,67.85,3.98,2022-08-15,171623003907306
16.82,29.9,22.68,0.05,22.5,62.7,3.53,2022-08-16,171623003907306
15.24,30.22,22.63,0.05,24.03,61.43,2.9,2022-08-17,171623003907306
14.57,30.34,22.49,0.01,23.9,58.43,1.81,2022-08-18,171623003907306
16.82,30.12,23.3,2.76,23.74,61.75,3.14,2022-08-19,171623003907306
18.97,28.12,22.51,17.66,15.4,82.09,3.77,2022-08-20,171623003907306
17.78,28.15,22.73,3.68,16.16,76.85,2.98,2022-08-21,171623003907306
16.37,28.86,22.36,0.01,23.64,71.45,2.61,2022-08-22,171623003907306
16.21,29.1,22.94,0.0,21.9,55.92,1.52,2022-08-23,171623003907306
17.38,29.5,23.39,0.14,23.24,53.03,1.36,2022-08-24,171623003907306
17.53,29.98,23.76,5.23,16.83,69.52,3.07,2022-08-25,171623003907306
17.77,29.83,23.65,0.09,18.96,72.45,2.65,2022-08-26,171623003907306
15.77,30.64,23.35,0.0,22.96,66.04,2.84,2022-08-27,171623003907306
19.97,32.92,26.11,8.64,18.75,73.69,5.09,2022-08-28,171623003907306
22.91,29.38,25.45,20.95,17.48,89.41,4.9,2022-08-29,171623003907306
16.07,28.09,21.94,2.2,24.76,70.6,4.31,2022-08-30,171623003907306
13.63,28.53,21.19,0.26,24.16,68.0,2.73,2022-08-31,171623003907306
15.8,29.84,22.57,0.0,21.29,64.72,2.54,2022-09-01,171623003907306
17.77,27.86,22.43,0.03,15.72,70.82,2.54,2022-09-02,171623003907306
18.32,29.49,23.46,8.89,16.45,72.08,2.26,2022-09-03,171623003907306
19.42,27.88,22.4,6.39,10.07,84.1,4.32,2022-09-04,171623003907306
18.82,27.24,22.14,2.03,7.09,81.56,4.89,2022-09-05,171623003907306
18.53,29.24,23.13,0.03,17.32,70.45,3.0,2022-09-06,171623003907306
15.67,28.54,21.49,0.0,20.59,70.07,3.35,2022-09-07,171623003907306
12.99,28.34,20.59,0.0,23.18,63.22,2.48,2022-09-08,171623003907306
13.89,29.0,21.4,0.0,22.3,68.24,2.56,2022-09-09,171623003907306
17.26,29.79,23.66,2.2,20.13,71.33,2.12,2022-09-10,171623003907306
10.41,21.15,17.74,12.49,7.74,82.02,5.36,2022-09-11,171623003907306
9.89,21.01,15.75,0.3,7.04,68.49,5.16,2022-09-12,171623003907306
12.94,26.58,19.59,0.07,19.2,69.25,3.26,2022-09-13,171623003907306
12.71,29.16,20.92,0.0,19.65,61.92,1.61,2022-09-14,171623003907306
15.69,28.98,21.72,0.0,18.86,67.57,2.23,2022-09-15,171623003907306
15.16,29.14,21.39,0.0,18.78,72.79,3.36,2022-09-16,171623003907306
15.85,30.12,22.82,0.0,17.99,64.31,4.95,2022-09-17,171623003907306
17.48,29.68,22.86,2.55,17.36,74.65,4.33,2022-09-18,171623003907306
19.45,29.73,24.31,21.55,15.55,76.75,1.76,2022-09-19,171623003907306
17.87,33.15,24.94,0.39,19.41,73.36,3.79,2022-09-20,171623003907306
18.46,33.25,24.83,1.75,12.42,66.56,5.34,2022-09-21,171623003907306
9.72,21.11,16.03,0.04,19.46,55.27,5.45,2022-09-22,171623003907306
9.34,18.12,13.15,5.6,8.51,71.53,2.85,2022-09-23,171623003907306
11.44,26.49,18.43,0.34,18.31,69.4,4.05,2022-09-24,171623003907306
13.11,23.4,17.74,0.03,15.98,62.92,6.31,2022-09-25,171623003907306
7.74,19.99,13.78,0.0,19.79,52.32,5.99,2022-09-26,171623003907306
5.53,19.51,11.57,0.0,19.66,54.19,5.08,2022-09-27,171623003907306
4.39,19.33,11.3,0.0,17.2,67.83,3.77,2022-09-28,171623003907306
3.68,20.59,11.82,0.0,20.11,67.45,2.76,2022-09-29,171623003907306
5.51,21.6,12.81,0.0,18.91,65.48,3.61,2022-09-30,171623003907306
5.59,24.19,14.19,0.0,18.75,56.67,4.63,2022-10-01,171623003907306
8.44,24.07,15.25,0.0,18.35,68.08,4.66,2022-10-02,171623003907306
5.01,22.24,12.5,0.0,19.63,57.28,3.58,2022-10-03,171623003907306
5.08,23.68,15.09,0.0,18.77,46.16,1.43,2022-10-04,171623003907306
10.94,25.17,16.88,0.25,16.69,39.97,2.08,2022-10-05,171623003907306
11.5,25.52,17.37,1.78,16.32,60.9,3.97,2022-10-06,171623003907306
5.25,16.36,11.19,0.06,13.37,66.55,4.62,2022-10-07,171623003907306
3.91,15.81,8.79,0.0,18.1,62.11,2.94,2022-10-08,171623003907306
2.83,20.67,11.26,0.0,17.07,53.79,4.53,2022-10-09,171623003907306
5.88,24.77,14.67,0.0,16.66,57.71,3.85,2022-10-10,171623003907306
12.46,21.66,15.64,7.12,3.51,62.12,6.46,2022-10-11,171623003907306
9.19,20.78,15.07,6.66,6.15,63.81,6.67,2022-10-12,171623003907306
3.9,16.42,9.16,0.02,14.21,59.11,6.2,2022-10-13,171623003907306
1.07,18.17,9.6,3.43,15.34,55.28,5.67,2022-10-14,171623003907306
1.26,14.76,8.3,0.0,15.79,61.76,4.05,2022-10-15,171623003907306
4.15,17.3,10.24,0.0,15.13,56.52,4.97,2022-10-16,171623003907306
1.08,8.16,4.14,0.0,11.03,54.31,7.42,2022-10-17,171623003907306
-1.48,9.93,3.53,0.0,15.03,55.95,7.28,2022-10-18,171623003907306
-3.0,10.63,3.38,0.0,16.22,48.63,5.79,2022-10-19,171623003907306
-0.94,18.55,7.84,0.0,14.91,50.31,4.96,2022-10-20,171623003907306
4.09,23.88,13.12,0.0,14.32,57.41,6.07,2022-10-21,171623003907306
8.95,26.21,16.72,0.0,14.32,70.45,6.91,2022-10-22,171623003907306
13.71,25.19,18.81,0.01,12.6,64.7,8.68,2022-10-23,171623003907306
13.24,23.83,17.82,0.66,8.2,54.05,7.57,2022-10-24,171623003907306
10.34,22.59,16.04,36.63,1.94,84.1,6.29,2022-10-25,171623003907306
4.62,14.96,8.69,1.03,14.41,69.78,5.85,2022-10-26,171623003907306
1.84,14.29,7.63,0.35,11.87,65.83,4.36,2022-10-27,171623003907306
4.45,17.24,9.24,0.0,13.73,70.13,3.5,2022-10-28,171623003907306
2.99,20.53,10.71,0.02,11.87,69.34,3.04,2022-10-29,171623003907306
8.01,16.75,11.47,4.68,5.17,87.97,3.01,2022-10-30,171623003907306
7.77,16.46,12.62,5.0,3.19,94.18,3.1,2022-10-31,171623003907306
4.85,21.11,12.25,0.07,13.0,73.87,2.59,2022-11-01,171623003907306
8.56,22.92,14.0,0.0,10.86,74.96,4.19,2022-11-02,171623003907306
8.03,22.48,14.62,0.0,12.17,75.32,5.56,2022-11-03,171623003907306
12.65,24.43,17.93,0.07,6.37,72.05,8.39,2022-11-04,171623003907306
6.71,17.48,13.41,10.41,4.92,75.17,9.6,2022-11-05,171623003907306
5.65,19.6,11.32,0.0,12.22,74.62,4.88,2022-11-06,171623003907306
3.77,15.76,8.65,0.0,12.07,54.44,4.82,2022-11-07,171623003907306
3.89,16.6,9.27,0.0,11.49,58.21,5.28,2022-11-08,171623003907306
6.51,23.52,13.61,0.0,8.48,61.66,4.19,2022-11-09,171623003907306
10.2,22.53,15.12,0.0,11.11,65.98,5.84,2022-11-10,171623003907306
-1.62,10.59,5.84,0.01,8.98,64.01,6.74,2022-11-11,171623003907306
-2.69,3.17,-0.43,1.53,3.35,67.45,5.62,2022-11-12,171623003907306
-4.71,4.26,-0.35,0.0,8.69,65.62,2.82,2022-11-13,171623003907306
-5.01,5.89,0.39,0.0,11.28,63.99,3.05,2022-11-14,171623003907306
-1.21,4.89,0.85,1.61,2.91,81.56,3.47,2022-11-15,171623003907306
-3.87,1.47,-0.77,0.33,3.02,77.97,6.72,2022-11-16,171623003907306
-5.51,2.87,-1.59,0.01,8.41,73.24,5.77,2022-11-17,171623003907306
-5.72,-1.1,-3.62,0.0,4.71,60.71,6.74,2022-11-18,171623003907306
-7.35,1.25,-4.2,0.0,5.74,56.67,7.83,2022-11-19,171623003907306
-8.0,2.02,-3.65,0.0,11.28,49.25,5.09,2022-11-20,171623003907306
-4.68,8.55,0.46,0.0,10.78,62.95,5.77,2022-11-21,171623003907306
-2.03,11.93,2.54,0.0,10.42,81.28,4.04,2022-11-22,171623003907306
-0.65,14.07,4.81,0.0,9.75,82.48,3.8,2022-11-23,171623003907306
1.46,9.48,5.59,0.94,2.4,86.65,3.74,2022-11-24,171623003907306
1.38,12.23,5.14,0.03,10.22,74.72,3.66,2022-11-25,171623003907306
-2.52,11.56,4.22,0.89,10.32,71.4,3.4,2022-11-26,171623003907306
2.62,8.9,5.25,29.3,4.45,88.89,4.92,2022-11-27,171623003907306
1.86,7.78,4.28,0.02,3.27,89.04,2.99,2022-11-28,171623003907306
0.44,16.04,8.58,2.1,3.59,86.99,9.04,2022-11-29,171623003907306
-5.98,0.78,-2.83,0.03,9.93,60.08,9.01,2022-11-30,171623003907306
-6.79,2.17,-3.01,0.03,8.3,66.27,4.06,2022-12-01,171623003907306
-0.96,10.13,5.39,0.13,4.38,64.06,9.61,2022-12-02,171623003907306
-6.02,9.48,-1.66,0.02,10.38,62.28,6.86,2022-12-03,171623003907306
-5.76,4.81,-2.05,0.0,9.98,62.02,3.57,2022-12-04,171623003907306
-3.49,7.8,1.27,0.0,3.97,78.36,3.87,2022-12-05,171623003907306
1.76,8.85,4.7,0.05,2.6,94.03,2.33,2022-12-06,171623003907306
1.8,11.28,5.04,0.03,5.58,87.47,2.44,2022-12-07,171623003907306
2.49,9.93,4.78,1.75,4.79,86.98,4.81,2022-12-08,171623003907306
2.58,7.21,4.54,5.67,2.39,95.73,3.19,2022-12-09,171623003907306
1.66,6.24,3.71,0.37,2.37,93.18,1.88,2022-12-10,171623003907306
-0.53,6.0,2.23,0.04,2.13,85.1,2.66,2022-12-11,171623003907306
-0.97,7.55,2.11,0.0,3.15,78.2,3.81,2022-12-12,171623003907306
-1.98,4.54,1.55,6.42,2.08,84.16,7.21,2022-12-13,171623003907306
4.63,12.08,8.0,28.95,1.77,94.72,6.64,2022-12-14,171623003907306
-1.92,4.39,0.71,1.02,1.5,81.33,6.34,2022-12-15,171623003907306
-2.91,-0.04,-1.57,0.01,2.26,74.73,6.82,2022-12-16,171623003907306
-5.66,-1.79,-3.63,0.0,4.06,70.82,6.64,2022-12-17,171623003907306
-6.9,-2.48,-5.44,0.0,9.01,70.49,5.55,2022-12-18,171623003907306
-8.45,-1.96,-5.37,0.0,5.8,76.81,2.15,2022-12-19,171623003907306
-5.1,4.32,-1.68,0.0,6.08,78.51,2.51,2022-12-20,171623003907306
-7.17,1.31,-2.71,0.0,2.88,80.72,3.4,2022-12-21,171623003907306
-19.88,0.06,-7.44,1.57,1.88,81.52,8.0,2022-12-22,171623003907306
-20.5,-16.61,-18.57,0.07,4.31,62.63,13.21,2022-12-23,171623003907306
-16.41,-8.1,-12.54,0.01,6.48,64.73,11.05,2022-12-24,171623003907306
-16.85,-6.83,-11.95,0.03,6.99,69.86,6.4,2022-12-25,171623003907306
-9.16,-2.57,-6.61,0.19,4.08,89.98,3.07,2022-12-26,171623003907306
-11.39,-1.72,-6.56,0.0,5.5,88.04,5.21,2022-12-27,171623003907306
-4.65,7.38,1.74,0.0,7.74,86.89,10.22,2022-12-28,171623003907306
5.72,14.23,10.3,2.67,4.3,95.71,9.83,2022-12-29,171623003907306
-0.7,12.6,5.42,10.24,2.76,93.4,3.8,2022-12-30,171623003907306
-1.65,7.21,1.66,0.03,7.14,82.89,2.64,2022-12-31,171623003907306
2.02,10.87,6.65,0.27,4.33,96.88,3.59,2023-01-01,171623003907306
5.23,12.13,8.1,2.39,2.74,97.3,3.27,2023-01-02,171623003907306
6.09,18.38,14.18,16.59,2.62,95.76,7.74,2023-01-03,171623003907306
-1.71,4.67,1.52,0.01,2.49,82.11,5.02,2023-01-04,171623003907306
-2.14,1.71,-0.32,0.34,2.25,85.09,5.53,2023-01-05,171623003907306
-3.93,2.93,-1.48,0.01,7.59,81.91,3.38,2023-01-06,171623003907306
-4.91,3.42,-1.75,0.02,4.13,82.19,3.83,2023-01-07,171623003907306
-3.56,1.91,-0.9,0.38,4.83,88.16,3.12,2023-01-08,171623003907306
-4.41,6.07,0.13,0.01,8.86,84.73,3.91,2023-01-09,171623003907306
-0.44,5.81,1.91,0.0,9.19,94.71,3.61,2023-01-10,171623003907306
1.56,10.33,5.94,0.12,4.97,98.29,3.21,2023-01-11,171623003907306
-1.3,5.51,2.92,2.33,1.77,91.21,7.38,2023-01-12,171623003907306
-5.52,1.28,-1.78,0.32,2.85,81.62,6.57,2023-01-13,171623003907306
-5.79,1.01,-3.2,0.0,5.59,79.0,2.51,2023-01-14,171623003907306
-3.27,5.77,0.44,0.01,9.25,75.02,6.98,2023-01-15,171623003907306
0.32,9.77,4.98,6.21,2.74,91.09,8.39,2023-01-16,171623003907306
-1.56,6.8,3.35,0.02,2.53,89.45,5.82,2023-01-17,171623003907306
-1.6,4.96,1.76,16.32,2.19,90.56,4.64,2023-01-18,171623003907306
-1.3,5.64,2.95,1.34,2.66,89.42,8.05,2023-01-19,171623003907306
-4.16,2.76,-0.88,0.02,3.47,82.29,6.19,2023-01-20,171623003907306
-4.94,3.16,-1.71,0.01,5.04,86.54,2.4,2023-01-21,171623003907306
-2.46,4.19,-0.35,0.49,4.82,87.69,2.98,2023-01-22,171623003907306
-3.58,3.1,-1.25,0.04,8.06,82.02,4.84,2023-01-23,171623003907306
-2.87,5.4,0.44,1.34,4.13,85.72,2.71,2023-01-24,171623003907306
-2.08,2.22,-0.16,7.26,2.55,93.14,5.83,2023-01-25,171623003907306
-9.77,-2.2,-5.19,0.37,2.31,84.44,7.18,2023-01-26,171623003907306
-9.75,6.0,-2.11,0.0,3.62,84.13,7.26,2023-01-27,171623003907306
-3.27,7.26,1.96,0.14,8.91,85.47,4.83,2023-01-28,171623003907306
-3.68,4.24,-0.28,0.77,4.66,87.71,5.41,2023-01-29,171623003907306
-11.42,-4.05,-6.87,0.19,3.92,65.47,6.53,2023-01-30,171623003907306
-14.33,-5.18,-9.74,0.0,11.54,64.23,3.15,2023-01-31,171623003907306
-12.59,-0.23,-6.33,0.0,11.78,65.49,2.64,2023-02-01,171623003907306
-7.43,5.99,-2.19,0.05,11.75,69.09,6.59,2023-02-02,171623003907306
-14.35,-6.26,-9.93,0.0,12.61,54.86,4.64,2023-02-03,171623003907306
-9.93,6.66,-1.84,0.0,11.04,69.61,8.15,2023-02-04,171623003907306
-2.78,9.91,2.59,0.0,11.71,82.95,6.6,2023-02-05,171623003907306
-3.45,8.33,1.96,0.0,9.54,83.94,5.82,2023-02-06,171623003907306
-2.0,10.27,5.42,0.01,9.96,84.73,5.78,2023-02-07,171623003907306
-3.03,4.91,1.28,6.35,6.17,84.99,3.2,2023-02-08,171623003907306
-0.69,14.43,5.19,9.61,2.51,88.09,10.64,2023-02-09,171623003907306
-5.29,6.3,0.02,0.03,13.08,74.33,4.61,2023-02-10,171623003907306
-5.43,7.38,0.21,0.0,14.55,59.99,1.89,2023-02-11,171623003907306
-3.01,11.08,2.53,0.0,14.45,56.1,2.81,2023-02-12,171623003907306
0.04,12.94,5.51,0.0,14.73,61.58,4.07,2023-02-13,171623003907306
0.24,11.16,6.36,0.85,4.72,83.62,8.61,2023-02-14,171623003907306
-0.14,11.72,7.28,0.02,6.9,76.47,8.25,2023-02-15,171623003907306
-3.21,8.25,2.2,5.62,2.59,90.07,6.01,2023-02-16,171623003907306
-6.03,0.65,-3.54,0.0,9.44,71.51,5.74,2023-02-17,171623003907306
-5.18,8.74,1.41,0.0,12.7,67.42,7.03,2023-02-18,171623003907306
0.99,13.05,6.03,0.0,14.56,73.7,6.72,2023-02-19,171623003907306
-2.36,12.41,4.77,0.0,14.78,78.35,3.13,2023-02-20,171623003907306
-0.4,6.41,2.88,0.0,15.55,63.62,5.13,2023-02-21,171623003907306
2.08,17.78,10.76,30.31,2.95,95.86,5.23,2023-02-22,171623003907306
-5.19,10.94,5.09,0.11,4.44,70.34,8.23,2023-02-23,171623003907306
-7.06,3.57,-2.05,0.07,10.79,70.14,4.61,2023-02-24,171623003907306
-2.88,7.84,1.75,0.15,8.05,81.07,2.83,2023-02-25,171623003907306
-1.46,12.27,5.2,1.47,15.14,80.8,2.93,2023-02-26,171623003907306
5.92,15.97,10.09,11.87,4.36,86.55,10.72,2023-02-27,171623003907306
0.17,12.35,6.31,0.0,14.07,78.2,4.51,2023-02-28,171623003907306
3.74,19.15,9.18,0.02,14.66,79.83,3.92,2023-03-01,171623003907306
-1.87,10.62,4.26,0.03,14.91,75.49,4.76,2023-03-02,171623003907306
-3.82,3.16,1.24,39.1,2.32,93.7,10.36,2023-03-03,171623003907306
-4.33,7.04,1.4,0.06,13.53,86.79,2.96,2023-03-04,171623003907306
-1.98,12.94,5.57,0.29,12.2,83.62,4.88,2023-03-05,171623003907306
3.33,19.54,10.96,0.25,11.8,81.77,7.11,2023-03-06,171623003907306
1.0,9.95,4.87,0.0,17.26,71.16,6.8,2023-03-07,171623003907306
0.94,9.89,4.11,0.0,13.54,61.19,6.2,2023-03-08,171623003907306
0.11,10.4,5.02,5.18,4.83,74.9,4.82,2023-03-09,171623003907306
-0.71,6.66,2.77,0.1,5.7,83.01,7.01,2023-03-10,171623003907306
-3.55,6.49,2.25,2.69,9.63,83.16,4.02,2023-03-11,171623003907306
-3.12,8.36,2.67,0.82,4.16,81.2,4.66,2023-03-12,171623003907306
-4.02,3.93,-0.68,0.02,5.93,77.5,6.59,2023-03-13,171623003907306
-5.3,5.14,-0.43,0.0,20.79,64.53,3.31,2023-03-14,171623003907306
-4.15,10.11,2.86,0.0,17.48,65.25,4.81,2023-03-15,171623003907306
1.34,12.91,7.65,11.44,3.55,81.74,8.75,2023-03-16,171623003907306
-4.14,8.42,0.47,0.69,16.77,68.53,9.25,2023-03-17,171623003907306
-8.88,-2.65,-5.32,0.31,10.33,63.09,8.64,2023-03-18,171623003907306
-5.92,3.14,-2.18,0.0,22.34,65.68,4.48,2023-03-19,171623003907306
-4.12,10.08,2.16,0.0,20.83,62.94,7.51,2023-03-20,171623003907306
-0.21,11.34,4.31,2.25,9.52,77.67,6.03,2023-03-21,171623003907306
3.22,15.39,9.77,10.46,3.71,94.21,6.6,2023-03-22,171623003907306
2.98,15.39,9.36,10.3,5.52,87.79,5.04,2023-03-23,171623003907306
1.61,7.6,4.26,13.27,7.2,90.65,5.82,2023-03-24,171623003907306
2.8,10.37,5.53,2.04,14.82,75.32,6.26,2023-03-25,171623003907306
2.28,18.04,9.54,1.05,17.58,75.74,5.28,2023-03-26,171623003907306
-1.09,11.58,5.43,0.65,18.1,74.75,4.87,2023-03-27,171623003907306
-2.23,10.5,3.46,0.0,16.39,70.1,3.38,2023-03-28,171623003907306
-1.32,10.72,4.02,0.0,17.85,72.76,4.85,2023-03-29,171623003907306
-3.02,16.76,7.45,0.82,19.2,68.32,6.57,2023-03-30,171623003907306
10.17,21.44,16.34,13.44,8.93,85.11,10.71,2023-03-31,171623003907306
0.53,9.65,5.9,0.01,6.07,75.11,8.88,2023-04-01,171623003907306
-2.26,15.24,7.33,0.0,23.14,74.77,5.42,2023-04-02,171623003907306
7.73,21.89,15.31,0.09,15.29,83.8,5.78,2023-04-03,171623003907306
13.67,24.95,20.12,0.47,10.9,86.66,7.6,2023-04-04,171623003907306
2.34,21.62,14.78,11.08,6.62,79.93,9.51,2023-04-05,171623003907306
0.95,10.88,5.56,0.0,19.82,65.12,3.17,2023-04-06,171623003907306
-1.08,14.9,6.88,0.0,24.15,63.32,4.41,2023-04-07,171623003907306
1.07,17.47,8.99,0.0,24.27,65.02,4.54,2023-04-08,171623003907306
1.74,19.14,10.36,0.0,22.9,64.88,4.14,2023-04-09,171623003907306
3.13,21.25,12.79,0.0,21.95,60.01,2.86,2023-04-10,171623003907306
6.84,24.22,15.65,0.0,24.11,68.72,4.88,2023-04-11,171623003907306
8.42,25.32,16.5,0.0,25.0,68.62,5.6,2023-04-12,171623003907306
7.94,25.95,16.67,0.23,25.0,66.59,3.8,2023-04-13,171623003907306
12.72,25.25,18.8,0.01,18.35,73.07,3.73,2023-04-14,171623003907306
13.14,26.17,19.79,2.04,19.19,77.55,5.35,2023-04-15,171623003907306
2.19,18.12,8.09,9.27,8.92,74.62,9.89,2023-04-16,171623003907306
1.75,13.03,6.36,0.29,13.62,63.92,9.82,2023-04-17,171623003907306
0.0,16.93,8.92,0.0,24.15,63.95,2.37,2023-04-18,171623003907306
6.77,26.31,16.84,0.14,19.04,66.57,7.96,2023-04-19,171623003907306
10.61,25.54,18.92,10.11,13.01,75.82,9.03,2023-04-20,171623003907306
6.72,17.54,11.65,0.69,19.34,64.98,4.09,2023-04-21,171623003907306
1.62,8.6,5.27,0.05,12.66,69.31,5.96,2023-04-22,171623003907306
-0.12,9.31,4.27,0.0,12.93,68.12,4.67,2023-04-23,171623003907306
-1.24,14.03,7.29,0.06,24.57,58.53,3.04,2023-04-24,171623003907306
3.09,14.67,8.97,0.82,16.73,75.37,4.61,2023-04-25,171623003907306
0.99,15.08,7.76,0.0,27.5,68.67,4.38,2023-04-26,171623003907306
2.09,16.72,10.15,0.13,22.78,72.24,3.61,2023-04-27,171623003907306
7.07,19.84,12.89,0.21,20.76,69.4,4.33,2023-04-28,171623003907306
6.08,18.41,12.05,5.54,17.03,71.84,5.17,2023-04-29,171623003907306
3.72,10.85,6.7,1.71,13.2,78.88,7.68,2023-04-30,171623003907306
4.28,13.91,8.84,0.25,14.29,70.07,8.85,2023-05-01,171623003907306
4.37,16.45,10.08,0.0,21.71,64.07,7.61,2023-05-02,171623003907306
1.99,16.86,10.24,0.0,28.37,64.47,3.64,2023-05-03,171623003907306
5.6,22.01,14.2,0.0,27.73,62.27,2.29,2023-05-04,171623003907306
8.29,23.41,16.28,0.0,26.07,69.11,4.68,2023-05-05,171623003907306
11.33,23.86,18.11,14.87,14.01,82.85,6.16,2023-05-06,171623003907306
17.76,25.77,21.49,18.77,21.59,91.91,4.88,2023-05-07,171623003907306
13.97,23.06,18.63,7.96,16.35,88.48,3.15,2023-05-08,171623003907306
11.52,23.51,16.96,0.59,27.33,71.47,4.39,2023-05-09,171623003907306
9.74,24.86,17.37,0.0,27.78,64.02,3.97,2023-05-10,171623003907306
12.35,27.42,20.15,0.22,23.09,70.03,3.65,2023-05-11,171623003907306
18.29,26.91,22.44,0.63,12.05,82.19,3.12,2023-05-12,171623003907306
18.57,25.41,22.01,3.02,13.95,88.98,2.09,2023-05-13,171623003907306
14.52,25.0,19.74,2.18,14.63,81.29,5.38,2023-05-14,171623003907306
12.3,22.52,17.01,2.36,18.21,69.09,3.9,2023-05-15,171623003907306
11.23,23.31,16.55,2.16,19.7,69.83,2.99,2023-05-16,171623003907306
9.27,23.42,16.1,0.0,25.71,67.27,4.61,2023-05-17,171623003907306
7.69,24.81,16.48,0.0,25.42,64.62,3.98,2023-05-18,171623003907306
12.97,26.24,18.12,2.68,10.5,75.41,5.58,2023-05-19,171623003907306
8.37,21.05,15.27,0.01,29.16,66.97,3.96,2023-05-20,171623003907306
10.36,25.26,19.34,0.0,29.35,49.81,0.91,2023-05-21,171623003907306
15.89,26.03,20.92,0.0,26.21,51.69,1.56,2023-05-22,171623003907306
15.33,27.74,21.71,0.0,28.01,59.7,2.26,2023-05-23,171623003907306
15.66,28.67,21.68,0.0,25.51,56.6,3.5,2023-05-24,171623003907306
9.69,21.0,15.06,0.0,29.28,56.33,5.9,2023-05-25,171623003907306
5.74,23.78,15.35,0.0,31.18,58.35,5.05,2023-05-26,171623003907306
7.76,25.19,17.4,0.0,27.79,59.28,4.06,2023-05-27,171623003907306
13.01,26.54,19.45,0.0,24.42,63.26,2.58,2023-05-28,171623003907306
13.66,28.67,21.6,0.0,24.94,58.84,2.58,2023-05-29,171623003907306
15.85,31.17,23.77,0.04,24.01,59.14,2.22,2023-05-30,171623003907306
18.0,31.22,24.69,1.78,20.72,66.35,2.71,2023-05-31,171623003907306
19.01,30.1,24.95,5.55,19.48,68.93,2.36,2023-06-01,171623003907306
17.89,31.74,24.68,0.0,28.76,56.01,3.52,2023-06-02,171623003907306
16.95,31.47,24.12,0.0,26.25,60.4,4.45,2023-06-03,171623003907306
15.04,29.01,22.1,0.0,25.13,57.76,4.57,2023-06-04,171623003907306
10.76,26.65,19.79,0.0,21.84,48.03,3.64,2023-06-05,171623003907306
15.78,28.7,21.66,1.92,18.89,57.91,3.06,2023-06-06,171623003907306
11.36,26.49,19.47,3.19,25.6,62.5,3.91,2023-06-07,171623003907306
8.99,25.68,17.81,0.0,30.54,56.63,3.14,2023-06-08,171623003907306
8.67,26.98,19.54,0.0,29.64,40.27,2.42,2023-06-09,171623003907306
